time,wx,wy,wz
8.35,0.15,1.25,-0.17
8.35,0.14,1.23,-0.19
8.386,0.13,1.24,-0.21
8.388,0.13,1.26,-0.22
8.388,0.12,1.27,-0.23
8.388,0.11,1.28,-0.25
8.389,0.1,1.28,-0.27
8.389,0.1,1.28,-0.29
8.396,0.09,1.29,-0.3
8.397,0.08,1.3,-0.32
8.397,0.08,1.29,-0.33
8.41,0.08,1.28,-0.35
8.411,0.08,1.25,-0.36
8.411,0.08,1.23,-0.38
8.411,0.09,1.23,-0.39
8.434,0.1,1.22,-0.42
8.435,0.1,1.2,-0.43
8.435,0.11,1.18,-0.43
8.436,0.11,1.18,-0.44
8.453,0.11,1.18,-0.46
8.453,0.11,1.19,-0.49
8.453,0.11,1.23,-0.53
8.454,0.1,1.19,-0.55
8.489,0.08,1.11,-0.52
8.494,0.06,1.12,-0.48
8.494,0.03,1.15,-0.5
8.495,0.02,1.19,-0.55
8.495,0.01,1.18,-0.58
8.495,0.01,1.13,-0.61
8.496,0.02,1.1,-0.63
8.496,0.03,1.1,-0.62
8.496,0.04,1.1,-0.6
8.511,0.06,1.09,-0.6
8.512,0.06,1.08,-0.62
8.513,0.06,1.05,-0.64
8.513,0.05,1.03,-0.66
8.535,0.03,1.02,-0.67
8.536,0.02,1.03,-0.68
8.537,0.01,1.02,-0.69
8.537,0,1,-0.69
8.553,-0.01,0.97,-0.7
8.554,-0.01,0.96,-0.71
8.554,-0.01,0.95,-0.71
8.554,0,0.95,-0.71
8.588,0,0.95,-0.72
8.592,0.01,0.94,-0.73
8.592,0,0.91,-0.75
8.592,0.01,0.89,-0.76
8.592,0,0.89,-0.75
8.593,-0.01,0.88,-0.75
8.593,-0.02,0.85,-0.75
8.593,-0.03,0.83,-0.76
8.594,-0.03,0.81,-0.77
8.613,-0.04,0.8,-0.77
8.614,-0.04,0.79,-0.77
8.614,-0.04,0.79,-0.78
8.614,-0.04,0.78,-0.79
8.635,-0.03,0.75,-0.79
8.636,-0.03,0.73,-0.78
8.637,-0.03,0.72,-0.77
8.637,-0.05,0.7,-0.77
8.652,-0.06,0.69,-0.78
8.653,-0.06,0.68,-0.79
8.654,-0.07,0.66,-0.79
8.654,-0.08,0.65,-0.79
8.688,-0.09,0.63,-0.79
8.695,-0.1,0.62,-0.78
8.695,-0.09,0.6,-0.78
8.695,-0.08,0.58,-0.78
8.695,-0.06,0.58,-0.78
8.696,-0.03,0.56,-0.79
8.696,-0.01,0.54,-0.79
8.696,0.02,0.51,-0.79
8.696,0.03,0.47,-0.78
8.71,0.04,0.43,-0.78
8.711,0.04,0.39,-0.78
8.711,0.05,0.33,-0.78
8.711,0.05,0.3,-0.78
8.729,0.04,0.29,-0.77
8.73,0.02,0.27,-0.77
8.73,0,0.23,-0.77
8.731,-0.03,0.18,-0.76
8.751,-0.06,0.15,-0.76
8.752,-0.08,0.14,-0.75
8.752,-0.07,0.1,-0.75
8.753,-0.04,0.07,-0.74
8.808,-0.01,0.09,-0.73
8.817,0.04,0.11,-0.73
8.818,0.09,0.13,-0.73
8.818,0.1,0.12,-0.72
8.819,0.1,0.08,-0.71
8.823,0.09,0.05,-0.7
8.824,0.06,0.04,-0.69
8.824,0.03,0.04,-0.68
8.824,0.01,0.02,-0.67
8.824,0,-0.03,-0.67
8.825,-0.01,-0.08,-0.67
8.825,0.01,-0.12,-0.66
8.828,0.04,-0.13,-0.65
8.83,0.07,-0.14,-0.63
8.83,0.1,-0.16,-0.62
8.83,0.12,-0.2,-0.62
8.831,0.13,-0.23,-0.61
8.852,0.12,-0.25,-0.6
8.854,0.12,-0.25,-0.59
8.854,0.1,-0.24,-0.58
8.854,0.09,-0.25,-0.57
8.854,0.07,-0.27,-0.55
8.869,0.08,-0.3,-0.55
8.871,0.08,-0.32,-0.54
8.872,0.11,-0.33,-0.52
8.872,0.13,-0.34,-0.51
8.889,0.15,-0.37,-0.5
8.89,0.17,-0.4,-0.49
8.891,0.18,-0.45,-0.48
8.891,0.18,-0.48,-0.46
8.91,0.17,-0.49,-0.44
8.913,0.17,-0.51,-0.43
8.913,0.16,-0.52,-0.42
8.914,0.15,-0.54,-0.41
8.931,0.15,-0.56,-0.4
8.931,0.16,-0.57,-0.39
8.932,0.17,-0.57,-0.37
8.932,0.19,-0.57,-0.35
8.957,0.21,-0.58,-0.34
8.959,0.23,-0.6,-0.33
8.959,0.24,-0.63,-0.31
8.959,0.24,-0.66,-0.3
8.971,0.24,-0.68,-0.28
8.973,0.23,-0.7,-0.27
8.973,0.22,-0.72,-0.25
8.973,0.22,-0.75,-0.23
8.973,0.22,-0.77,-0.22
8.989,0.22,-0.79,-0.2
8.99,0.23,-0.81,-0.19
8.991,0.24,-0.81,-0.17
8.991,0.26,-0.81,-0.16
9.01,0.27,-0.83,-0.15
9.011,0.28,-0.84,-0.13
9.012,0.28,-0.86,-0.11
9.012,0.28,-0.87,-0.09
9.03,0.28,-0.89,-0.07
9.031,0.27,-0.9,-0.05
9.031,0.27,-0.92,-0.04
9.032,0.28,-0.93,-0.02
9.051,0.28,-0.95,-0.01
9.052,0.29,-0.96,0
9.053,0.29,-0.97,0.02
9.053,0.3,-0.99,0.04
9.054,0.31,-1,0.06
9.07,0.32,-1.02,0.08
9.071,0.32,-1.04,0.09
9.071,0.32,-1.05,0.11
9.071,0.32,-1.06,0.12
9.093,0.31,-1.08,0.14
9.095,0.31,-1.11,0.15
9.095,0.3,-1.13,0.17
9.096,0.3,-1.15,0.19
9.11,0.3,-1.16,0.21
9.111,0.3,-1.17,0.22
9.112,0.3,-1.18,0.24
9.112,0.3,-1.18,0.25
9.131,0.31,-1.19,0.26
9.132,0.31,-1.2,0.27
9.132,0.31,-1.18,0.27
9.132,0.31,-1.17,0.3
9.133,0.31,-1.17,0.33
9.157,0.3,-1.19,0.35
9.16,0.3,-1.19,0.36
9.161,0.29,-1.2,0.38
9.161,0.29,-1.19,0.39
9.174,0.29,-1.17,0.4
9.175,0.28,-1.16,0.42
9.175,0.28,-1.18,0.43
9.175,0.29,-1.19,0.45
9.209,0.29,-1.19,0.47
9.216,0.29,-1.18,0.49
9.216,0.29,-1.18,0.5
9.216,0.29,-1.18,0.51
9.217,0.28,-1.19,0.52
9.217,0.28,-1.19,0.53
9.217,0.27,-1.2,0.55
9.217,0.26,-1.21,0.56
9.24,0.25,-1.22,0.58
9.241,0.25,-1.22,0.59
9.241,0.25,-1.22,0.6
9.241,0.24,-1.22,0.61
9.242,0.24,-1.22,0.62
9.258,0.24,-1.22,0.63
9.261,0.24,-1.22,0.64
9.261,0.23,-1.22,0.64
9.261,0.23,-1.22,0.65
9.275,0.23,-1.23,0.67
9.276,0.23,-1.23,0.69
9.276,0.22,-1.23,0.69
9.276,0.22,-1.23,0.69
9.31,0.22,-1.23,0.7
9.316,0.22,-1.22,0.71
9.316,0.21,-1.22,0.72
9.316,0.2,-1.22,0.73
9.317,0.19,-1.21,0.74
9.317,0.18,-1.21,0.75
9.317,0.17,-1.2,0.76
9.317,0.16,-1.19,0.76
9.318,0.15,-1.17,0.77
9.34,0.15,-1.16,0.77
9.341,0.13,-1.14,0.77
9.341,0.13,-1.13,0.78
9.342,0.12,-1.12,0.78
9.357,0.11,-1.1,0.79
9.358,0.11,-1.09,0.8
9.358,0.11,-1.08,0.8
9.358,0.11,-1.08,0.8
9.375,0.1,-1.07,0.8
9.376,0.1,-1.07,0.81
9.376,0.09,-1.08,0.81
9.376,0.09,-1.07,0.81
9.41,0.08,-1.07,0.82
9.416,0.07,-1.06,0.82
9.417,0.07,-1.04,0.82
9.417,0.06,-1.02,0.82
9.417,0.05,-1.01,0.82
9.417,0.05,-1.01,0.82
9.418,0.05,-0.99,0.82
9.418,0.05,-0.98,0.82
9.418,0.04,-0.97,0.81
9.441,0.04,-0.96,0.81
9.442,0.04,-0.93,0.81
9.443,0.03,-0.92,0.8
9.443,0.03,-0.91,0.8
9.458,0.02,-0.9,0.8
9.459,0.01,-0.89,0.8
9.459,0.01,-0.87,0.8
9.46,0,-0.85,0.8
9.476,0,-0.84,0.79
9.476,-0.01,-0.82,0.78
9.476,-0.01,-0.81,0.78
9.477,0,-0.8,0.77
9.477,0,-0.78,0.77
9.512,0,-0.76,0.76
