time,wx,wy,wz
10.224,0.21,-0.76,-0.18
10.228,0.18,-0.75,-0.16
10.253,0.14,-0.75,-0.16
10.254,0.14,-0.74,-0.15
10.255,0.11,-0.75,-0.12
10.255,0.09,-0.78,-0.09
10.256,0.12,-0.82,-0.05
10.259,0.16,-0.85,-0.04
10.27,0.2,-0.85,-0.03
10.272,0.22,-0.86,0
10.274,0.23,-0.88,0.03
10.279,0.21,-0.91,0.06
10.29,0.18,-0.92,0.07
10.291,0.17,-0.91,0.09
10.294,0.18,-0.89,0.11
10.302,0.22,-0.89,0.11
10.305,0.22,-0.89,0.14
10.309,0.28,-0.9,0.17
10.326,0.32,-0.91,0.21
10.327,0.34,-0.92,0.23
10.329,0.33,-0.93,0.24
10.33,0.3,-0.95,0.25
10.334,0.27,-0.99,0.28
10.34,0.23,-1.01,0.3
10.351,0.21,-1.02,0.34
10.352,0.2,-1.04,0.37
10.354,0.22,-1.06,0.37
10.36,0.23,-1.07,0.38
10.37,0.26,-1.07,0.38
10.371,0.26,-1.05,0.41
10.375,0.28,-1.03,0.43
10.38,0.3,-1.04,0.47
10.385,0.29,-1.03,0.49
10.39,0.29,-1.03,0.5
10.399,0.28,-1.02,0.52
10.4,0.28,-1.03,0.53
10.405,0.28,-1.07,0.56
10.413,0.27,-1.09,0.59
10.415,0.27,-1.09,0.62
10.42,0.27,-1.09,0.63
10.427,0.26,-1.09,0.64
10.43,0.25,-1.09,0.64
10.435,0.24,-1.1,0.64
10.44,0.24,-1.1,0.67
10.447,0.23,-1.09,0.7
10.45,0.23,-1.07,0.72
10.455,0.23,-1.07,0.73
10.468,0.24,-1.07,0.73
10.469,0.26,-1.07,0.75
10.47,0.26,-1.06,0.77
10.479,0.25,-1.06,0.8
10.48,0.24,-1.07,0.82
10.486,0.22,-1.09,0.83
10.495,0.2,-1.09,0.83
10.496,0.18,-1.09,0.84
10.5,0.17,-1.09,0.84
10.518,0.17,-1.08,0.85
10.519,0.18,-1.07,0.87
10.519,0.19,-1.07,0.91
10.52,0.19,-1.07,0.92
10.526,0.18,-1.05,0.91
10.53,0.18,-1.04,0.91
10.535,0.17,-1.03,0.92
10.544,0.16,-1.03,0.93
10.551,0.15,-1.01,0.95
10.552,0.13,-1.02,0.96
10.571,0.13,-1.01,0.96
10.572,0.13,-1.01,0.96
10.573,0.15,-1.01,0.96
10.574,0.15,-1,0.97
10.576,0.16,-0.99,0.97
10.581,0.15,-0.98,0.98
10.587,0.13,-0.97,1
10.591,0.12,-0.97,0.99
10.596,0.11,-0.96,1
10.601,0.09,-0.94,1
10.607,0.09,-0.93,1
10.611,0.09,-0.93,1.01
10.616,0.08,-0.92,1.01
10.631,0.08,-0.91,1.01
10.632,0.08,-0.9,1.01
10.632,0.08,-0.9,1.01
10.64,0.08,-0.88,1.01
10.641,0.08,-0.88,1.01
10.647,0.08,-0.87,1.01
10.657,0.07,-0.85,0.99
10.659,0.05,-0.85,1
10.661,0.05,-0.84,1
10.667,0.04,-0.83,1
10.682,0.05,-0.82,0.98
10.683,0.06,-0.8,0.98
10.684,0.05,-0.8,0.96
10.692,0.05,-0.79,0.95
10.693,0.03,-0.77,0.97
10.697,0.01,-0.77,0.99
10.706,0,-0.75,0.99
10.708,0,-0.74,0.97
10.712,0,-0.73,0.96
10.732,0.02,-0.71,0.93
10.733,0.03,-0.69,0.91
10.734,0.04,-0.68,0.92
10.734,0.04,-0.67,0.93
10.74,0.03,-0.65,0.92
10.742,0.02,-0.63,0.89
10.749,0.01,-0.64,0.87
10.755,0.03,-0.63,0.85
10.757,0.03,-0.55,0.84
10.762,0.03,-0.52,0.84
10.788,0.04,-0.52,0.84
10.789,0.04,-0.55,0.86
10.79,0.04,-0.55,0.83
10.791,0.05,-0.49,0.78
10.792,0.06,-0.44,0.76
10.793,0.06,-0.43,0.78
10.799,0.05,-0.44,0.78
10.802,0.03,-0.42,0.76
10.808,0.01,-0.35,0.72
10.813,-0.01,-0.3,0.71
10.819,-0.01,-0.28,0.71
10.824,-0.02,-0.28,0.68
10.828,-0.01,-0.26,0.67
10.844,0,-0.26,0.67
10.845,0,-0.21,0.66
10.846,0.01,-0.18,0.64
10.848,0.02,-0.18,0.61
10.853,0.03,-0.2,0.58
10.858,0.02,-0.18,0.58
10.867,0.01,-0.13,0.56
10.868,0,-0.1,0.54
10.873,-0.01,-0.09,0.52
10.878,0,-0.1,0.5
10.894,0.02,-0.08,0.48
10.895,0.03,-0.03,0.46
10.896,0.05,-0.02,0.44
10.898,0.05,-0.02,0.44
10.903,0.05,-0.01,0.42
10.909,0.05,0.01,0.39
10.922,0.05,0.05,0.38
10.923,0.05,0.1,0.35
10.924,0.04,0.12,0.33
10.947,0.04,0.12,0.31
10.948,0.05,0.14,0.29
10.949,0.06,0.17,0.28
10.95,0.07,0.19,0.24
10.95,0.08,0.21,0.22
10.954,0.08,0.21,0.2
10.959,0.09,0.22,0.18
10.965,0.09,0.22,0.14
10.97,0.09,0.24,0.14
10.973,0.09,0.26,0.1
10.99,0.08,0.28,0.06
10.991,0.06,0.36,0.06
10.992,0.06,0.44,0.09
10.999,0.06,0.44,0.1
11,0.07,0.41,0.06
11.004,0.08,0.4,0.05
11.023,0.1,0.44,0.04
11.024,0.11,0.48,0.04
11.025,0.12,0.51,0.09
11.025,0.12,0.52,0.16
11.032,0.12,0.52,0.19
11.034,0.12,0.5,0.19
11.039,0.12,0.49,0.19
11.046,0.13,0.49,0.16
11.05,0.15,0.49,0.14
11.054,0.16,0.51,0.16
11.071,0.16,0.53,0.19
11.073,0.16,0.55,0.2
11.074,0.16,0.56,0.17
11.075,0.15,0.57,0.13
11.08,0.15,0.57,0.09
11.085,0.14,0.57,0.05
11.095,0.13,0.62,-0.04
11.096,0.13,0.67,-0.1
11.1,0.14,0.67,-0.1
11.104,0.14,0.65,-0.01
11.131,0.17,0.59,0.11
11.131,0.23,0.56,0.1
11.132,0.28,0.56,-0.01
11.133,0.28,0.59,-0.08
11.134,0.23,0.62,-0.06
11.135,0.16,0.59,-0.04
11.14,0.12,0.54,-0.04
11.145,0.12,0.58,-0.05
11.151,0.15,0.62,-0.05
11.158,0.17,0.61,-0.03
11.16,0.18,0.59,-0.03
11.165,0.17,0.59,-0.03
11.184,0.17,0.58,-0.04
11.186,0.15,0.57,-0.06
11.187,0.12,0.59,-0.06
11.187,0.09,0.6,-0.06
11.193,0.08,0.57,-0.06
11.195,0.08,0.52,-0.07
11.2,0.08,0.47,-0.1
11.22,0.08,0.42,-0.11
11.221,0.07,0.37,-0.09
11.222,0.05,0.34,-0.06
11.223,0.03,0.32,-0.04
11.226,0.01,0.29,-0.03
11.231,0.01,0.29,-0.03
11.236,0.01,0.25,-0.02
11.24,0.02,0.21,-0.01
11.245,0.05,0.19,-0.01
11.255,0.07,0.2,0
11.257,0.09,0.2,0.01
11.261,0.08,0.2,0.02
11.266,0.05,0.2,0.03
11.28,0.01,0.2,0.03
11.281,-0.01,0.19,0.02
11.282,-0.03,0.19,0.01
11.289,-0.02,0.18,0
11.292,0,0.17,0.01
11.296,0.01,0.17,0.01
11.304,0.03,0.14,0.01
11.306,0.03,0.12,-0.01
11.311,0.05,0.12,-0.04
11.33,0.06,0.12,-0.06
11.331,0.05,0.12,-0.07
11.332,0.03,0.12,-0.07
11.333,0.04,0.13,-0.07
11.338,0.04,0.12,-0.07
11.341,0.05,0.13,-0.07
11.347,0.05,0.12,-0.08
11.353,0.05,0.13,-0.09
11.356,0.04,0.12,-0.09
11.361,0.01,0.11,-0.09
11.379,-0.02,0.11,-0.09
11.38,-0.02,0.1,-0.1
11.381,-0.03,0.09,-0.11
11.382,-0.03,0.08,-0.11
11.386,-0.01,0.06,-0.13
11.392,0.02,0.05,-0.13
11.398,0.04,0.05,-0.12
11.402,0.05,0.07,-0.12
11.407,0.05,0.07,-0.13
11.417,0.03,0.07,-0.13
11.418,0,0.08,-0.14
11.422,-0.02,0.08,-0.14
11.427,-0.02,0.08,-0.14
11.441,-0.02,0.08,-0.14
11.442,-0.02,0.07,-0.13
11.451,-0.01,0.06,-0.14
11.452,0.01,0.03,-0.13
11.453,0.03,0,-0.13
11.457,0.03,-0.01,-0.13
11.474,0.02,-0.02,-0.12
11.475,0,-0.02,-0.11
11.475,-0.01,-0.01,-0.1
11.483,-0.01,-0.01,-0.09
11.484,0,0,-0.09
11.487,0.01,0,-0.09
11.498,0.02,0.01,-0.07
11.499,0.05,0.01,-0.07
11.502,0.05,0.02,-0.06
11.507,0.05,0.02,-0.06
11.522,0.04,0.02,-0.06
11.523,0.02,0.03,-0.06
11.523,0,0.02,-0.06
11.531,0,0.01,-0.06
11.533,0.01,0,-0.05
11.537,0.03,-0.01,-0.05
11.557,0.02,-0.02,-0.04
11.558,0,-0.03,-0.06
11.559,-0.03,-0.04,-0.05
11.56,-0.04,-0.05,-0.04
11.563,-0.05,-0.05,-0.04
11.568,-0.05,-0.05,-0.04
11.575,-0.05,-0.04,-0.04
11.578,-0.05,-0.04,-0.05
11.583,-0.03,-0.04,-0.07
11.588,-0.01,-0.04,-0.08
11.595,0.01,-0.04,-0.05
11.598,0.01,-0.03,-0.04
11.603,0,-0.02,-0.03
11.615,0,-0.01,-0.03
11.616,0.01,0.01,-0.02
11.618,0.02,0.02,-0.02
11.629,0.04,0.03,-0.01
11.63,0.06,0.03,-0.01
11.634,0.05,0.03,-0.01
11.65,0.05,0.02,-0.01
11.651,0.04,0.01,0
11.652,0.01,0.01,-0.01
11.655,0,0,-0.01
11.659,-0.02,-0.01,-0.02
11.664,-0.02,-0.02,-0.03
11.668,-0.01,-0.03,-0.03
11.677,0,-0.04,-0.03
11.678,-0.01,-0.05,-0.03
11.683,-0.02,-0.04,-0.02
11.697,-0.02,-0.04,-0.02
11.699,-0.02,-0.04,-0.02
11.7,-0.02,-0.04,-0.02
11.71,-0.02,-0.02,-0.02
11.711,-0.01,-0.01,-0.01
11.715,-0.01,0,-0.01
11.719,0,0.02,-0.01
11.726,0.02,0.02,-0.01
11.729,0.04,0.04,0.01
11.735,0.05,0.05,0.01
11.751,0.04,0.05,-0.01
11.752,0.02,0.04,-0.02
11.753,0,0.02,-0.01
11.754,-0.03,0.04,-0.01
11.759,-0.09,0.06,0
11.764,-0.17,0.06,0
11.77,-0.17,0.02,0
11.775,-0.19,-0.03,-0.01
11.78,-0.14,-0.04,-0.01
11.789,-0.06,-0.03,0
11.79,0.03,0,-0.01
11.795,0.09,0.01,-0.02
11.8,0.09,0.02,-0.01
11.808,0.05,0.01,0
11.81,-0.02,0.01,0
11.815,-0.04,0,-0.01
11.82,-0.03,-0.03,-0.03
11.825,0.03,-0.03,-0.04
11.83,0.1,-0.03,-0.06
11.838,0.13,-0.02,-0.06
11.84,0.13,-0.03,-0.06
11.844,0.12,-0.04,-0.04
11.857,0.08,-0.08,-0.04
11.858,0.03,-0.08,-0.04
11.86,0,-0.07,-0.05
11.868,-0.01,-0.07,-0.06
11.87,-0.01,-0.06,-0.08
11.876,-0.03,-0.05,-0.08
11.88,-0.05,-0.05,-0.07
11.887,-0.08,-0.05,-0.04
